2.442097414313941e+00 2.445165375889712e+00
2.445165375889712e+00 2.448233337465483e+00
2.448233337465483e+00 2.451301299041255e+00
2.451301299041255e+00 2.454369260617026e+00
2.454369260617026e+00 2.457437222192797e+00
2.457437222192797e+00 2.460505183768569e+00
2.460505183768569e+00 2.463573145344340e+00
2.463573145344340e+00 2.466641106920111e+00
2.466641106920111e+00 2.469709068495883e+00
2.469709068495883e+00 2.472777030071654e+00
2.472777030071654e+00 2.475844991647425e+00
2.475844991647425e+00 2.478912953223197e+00
2.478912953223197e+00 2.481980914798968e+00
2.481980914798968e+00 2.485048876374739e+00
2.485048876374739e+00 2.488116837950511e+00
2.488116837950511e+00 2.491184799526282e+00
2.491184799526282e+00 2.494252761102053e+00
2.494252761102053e+00 2.497320722677824e+00
2.497320722677824e+00 2.500388684253596e+00
2.500388684253596e+00 2.503456645829367e+00
2.503456645829367e+00 2.506524607405138e+00
2.506524607405138e+00 2.509592568980909e+00
2.509592568980909e+00 2.512660530556681e+00
2.512660530556681e+00 2.515728492132452e+00
2.515728492132452e+00 2.518796453708223e+00
2.518796453708223e+00 2.521864415283995e+00
2.521864415283995e+00 2.528000338435537e+00
2.528000338435537e+00 2.534136261587079e+00
2.534136261587079e+00 2.540272184738622e+00
2.540272184738622e+00 2.546408107890165e+00
2.546408107890165e+00 2.552544031041707e+00
2.552544031041707e+00 2.558679954193249e+00
2.558679954193249e+00 2.564815877344792e+00
2.564815877344792e+00 2.570951800496335e+00
2.570951800496335e+00 2.577087723647877e+00
2.577087723647877e+00 2.580155685223648e+00
2.580155685223648e+00 2.583223646799420e+00
2.583223646799420e+00 2.586291608375191e+00
2.586291608375191e+00 2.589359569950962e+00
2.589359569950962e+00 2.592427531526734e+00
2.592427531526734e+00 2.595495493102505e+00
2.595495493102505e+00 2.598563454678276e+00
2.598563454678276e+00 2.601631416254047e+00
2.601631416254047e+00 2.604699377829819e+00
2.604699377829819e+00 2.607767339405590e+00
2.607767339405590e+00 2.610835300981361e+00
2.610835300981361e+00 2.613903262557133e+00
2.613903262557133e+00 2.616971224132904e+00
2.616971224132904e+00 2.620039185708675e+00
2.620039185708675e+00 2.623107147284446e+00
2.623107147284446e+00 2.626175108860218e+00
2.626175108860218e+00 2.629243070435989e+00
2.629243070435989e+00 2.632311032011760e+00
2.632311032011760e+00 2.635378993587532e+00
2.635378993587532e+00 2.638446955163303e+00
2.638446955163303e+00 2.641514916739074e+00
2.641514916739074e+00 2.644582878314846e+00
2.644582878314846e+00 2.647650839890617e+00
2.647650839890617e+00 2.650718801466388e+00
2.650718801466388e+00 2.653786763042159e+00
2.653786763042159e+00 2.656854724617930e+00
2.656854724617930e+00 2.659922686193702e+00
2.659922686193702e+00 2.662990647769473e+00
2.662990647769473e+00 2.666058609345244e+00
2.666058609345244e+00 2.669126570921016e+00
2.669126570921016e+00 2.672194532496787e+00
2.672194532496787e+00 2.675262494072558e+00
2.675262494072558e+00 2.681398417224100e+00
2.681398417224100e+00 2.687534340375643e+00
2.687534340375643e+00 2.693670263527186e+00
2.693670263527186e+00 2.699806186678728e+00
2.699806186678728e+00 2.705942109830271e+00
2.705942109830271e+00 2.712078032981813e+00
2.712078032981813e+00 2.715145994557584e+00
2.715145994557584e+00 2.718213956133356e+00
2.718213956133356e+00 2.721281917709127e+00
2.721281917709127e+00 2.724349879284898e+00
2.724349879284898e+00 2.727417840860670e+00
2.727417840860670e+00 2.730485802436441e+00
2.730485802436441e+00 2.733553764012212e+00
2.733553764012212e+00 2.736621725587984e+00
2.736621725587984e+00 2.739689687163755e+00
